store_id	transaction_store_id	sku_id	sku_purchase_price	sku_retail_price
679	7	93	287.40424308805	428.845936869352
680	7	26	258.592214081712	414.70090707068
681	7	474	27.7006436012223	55.3844164984398
682	7	69	216.555700936613	347.865067081237
683	7	128	433.889361385205	524.010278475523
684	7	542	619.787955983443	927.49046987818
685	7	66	102.860229548467	185.343418240118
686	7	766	42.7515860468855	53.3844871216441
687	7	94	130.064798295994	200.573445167968
688	7	677	189.22399023046	339.197821341794
689	7	21	167.458477414892	327.019639141661
690	7	122	209.958071500975	305.658535623466
691	7	1	16.9069365323088	27.5739206644324
692	7	114	336.791888951693	616.58597858687
693	7	38	216.50568614784	417.760553689851
694	7	42	541.546759787736	684.098632499026
695	7	120	24.8839235677775	35.0067941432444
696	7	96	455.292591196621	766.544943416272
697	7	101	15.1352544553276	19.3485708320003
698	7	733	683.182780793022	744.361749633412
699	7	102	321.035267281362	519.367668035267
700	7	119	162.950614516135	300.453350326694
701	7	49	64.1082427157593	113.880496342027
702	7	116	134.142957571495	173.964856867508
703	7	15	113.506185712994	119.068427687319
704	7	40	77.1764783725033	150.285142303505
705	7	8	213.342258538745	302.923740506888
706	7	551	291.473563567956	536.31407987412
707	7	75	38.2618847900358	62.9576696483188
708	7	897	143.424578905303	193.170453936692
709	7	445	654.187345054088	1199.28299454653
710	7	111	679.977167444293	1167.79746654732
711	7	98	17.6632056216072	25.7922246504304
712	7	53	50.2298816667078	91.2631859924583
713	7	104	113.864099312976	122.606513574428
714	7	113	69.0973986718326	70.6869440664944
715	7	968	15.3001972312574	15.3469376912571
716	7	37	176.222588234685	343.733395450289
717	7	80	18.4482151714378	21.7190030587391
718	7	81	272.589403780452	390.949129140451
719	7	112	288.809838746586	519.702699837888
720	7	13	70.9911341592628	140.203433477935
721	7	989	42.1376244426415	70.3668628251768
722	7	108	559.69860030231	867.620946894517
723	7	115	555.472101378009	952.274701681524
724	7	806	238.327477323044	428.060599026245
725	7	109	334.924219429923	390.566166259656
726	7	74	516.348481531417	520.806683417551
727	7	679	44.2015133556917	50.6543143999015
728	7	6	61.6632081510793	70.8342350556129
729	7	58	203.261913538567	391.713486214046
730	7	61	74.1628787220283	78.2820940882999
731	7	596	70.0679240883644	94.4579210107232
732	7	84	129.677596179618	133.085236076726
733	7	344	440.919904366564	633.856222032852
734	7	20	343.954187973381	673.625834844237
735	7	640	222.645622744526	399.507440981678
736	7	99	229.897625511464	315.992323979161
737	7	28	587.862339277222	797.79054853838
738	7	51	39.6381536301403	65.947501209604
739	7	52	30.4519395467136	45.5369731326778
740	7	978	67.3402235816886	118.825997467737
741	7	97	49.3109953661035	98.3236864908389
742	7	265	63.1339582303231	105.574171553711
743	7	177	578.938638242399	701.850188937581
744	7	254	39.655013312425	45.893217236548
745	7	124	186.545256862671	344.948744159619
746	7	764	389.091603484979	569.281328349362
747	7	662	376.12685198855	387.336451068004
748	7	656	47.6735502172604	48.3415112250754
749	7	603	183.268754704049	303.199853248456
750	7	56	241.077252620401	273.1057666958
751	7	91	300.443087893279	583.210126228503
752	7	962	523.302862316977	534.531507902343
753	7	45	88.4830441109292	127.698271685716
754	7	31	10.6433877649919	20.4067850367742
755	7	79	549.077836051154	854.48897206026
756	7	873	37.5585784444393	58.3730611273926
757	7	710	208.506978149762	268.427829025752
758	7	24	46.7359545625448	47.3404012396361
759	7	721	482.442723766175	574.528757577411
760	7	33	405.535130985796	470.594800351081
761	7	78	39.8563981153334	73.0066337655331
762	7	644	377.469179589054	684.7075951747
763	7	35	64.4806184943209	123.920459926876
764	7	123	287.99043140979	511.518722964667
765	7	446	690.893757967695	864.113170057964
766	7	130	15.8955728830283	28.6257356788098
767	7	979	454.979765773741	736.150560777632
768	7	157	261.130448098821	431.199423881505
769	7	231	407.464565065906	783.885047582745
770	7	364	183.458623940804	274.10006168408
771	7	46	66.8525154184795	81.6186116588589
772	7	55	41.26484543144	76.8353628113156
773	7	30	110.481157891676	189.008334149105
774	7	380	162.157035261466	315.224534592702
775	7	645	70.3867054308703	85.0513917993364
776	7	64	169.92208691869	262.55427899573
777	7	515	441.348196468944	832.607653375649
778	7	424	202.736814733938	301.225199006237
779	7	735	69.2462685663469	120.02185671825
780	7	485	36.1795389960425	62.7370828094742
781	7	147	195.197315414062	281.625750227456
782	7	17	365.135892381489	413.506595874046
783	7	18	245.809102589641	309.102398874319
784	7	117	374.035174549574	700.859972650687
785	7	447	151.902299074876	195.865809555216
786	7	869	116.135144641686	123.719479265853
787	7	465	54.7988549726078	75.3829356140472
788	7	229	51.5632251377978	100.028448571519
789	7	103	121.781699378873	200.781145310996
790	7	316	10.1643699282614	15.0264792793901
791	7	747	34.0243446440549	61.3831412076342
792	7	88	251.1364162062	283.29575823036
793	8	39	154.085282393771	164.352278553597
794	8	19	26.7987381558859	37.9305982726053
795	8	53	31.9869281612276	55.7178250632012
796	8	16	177.68160569979	280.461879958014
797	8	38	232.652969032364	441.521077428815
798	8	34	369.22262604871	638.666455662606
799	8	43	166.90987991258	274.542827515582
800	8	51	150.674746213795	268.496365247722
801	8	55	41.1077147685493	74.9637869105134
802	8	48	475.332077354347	636.522452390613
803	8	18	164.203330761848	168.345940594623
804	8	25	212.976348643646	282.703348506758
805	8	7	190.967215745229	236.967984795305
806	8	45	126.779371226104	253.373648592039
807	8	504	222.045393899104	422.804232901867
808	8	23	101.836799820809	176.441352716739
809	8	13	92.1986138327972	138.213294764511
810	8	709	18.2339732918115	23.6834340057665
811	8	32	290.864954039857	467.47980148282
812	8	15	14.3234276693889	15.441496181275
813	8	28	431.706823711613	432.785591993936
814	8	54	346.453702701467	427.992468734492
815	8	363	319.384737733465	458.309708728164
816	8	50	334.204658645766	432.006045160456
817	8	11	215.481105307807	393.966480832804
818	8	37	409.147624918794	676.215512923498
819	8	658	375.063315043255	572.293472128962
820	8	12	75.6030901743113	138.056950253738
821	8	804	288.894565204575	367.946409316477
822	8	592	177.983030270777	239.604419749293
823	8	612	472.266165566755	615.91979669617
824	8	314	37.5428073907005	64.1708347672795
825	8	832	129.187374306464	174.371527233238
826	8	111	387.629232465583	451.460857817504
827	8	302	80.6325586655329	160.541154220605
828	8	33	244.020268713134	471.048946063397
829	8	47	337.457242816434	642.900666818359
830	8	9	21.3213348292379	35.1088623813174
831	8	598	178.399599395413	205.120830571007
832	8	131	47.5931849598853	77.4355681334016
833	8	380	570.943042943693	1113.46773584246
834	8	29	111.455847139217	146.375252324769
835	8	26	152.845572752806	260.443346691973
836	8	752	79.3030282209176	157.553491478965
837	8	927	16.8837406681309	22.1038296709826
838	8	121	42.2820325644138	82.5928773145495
839	8	615	10.3908828740897	19.8484139967282
840	8	842	28.1685897615592	55.7347117616113
841	8	31	246.562941432261	253.391904681481
842	8	391	239.957636916059	240.589450464602
843	8	4	26.1024235496774	49.3638997490614
844	8	8	116.044800213559	124.30200234593
845	8	740	590.526274583548	975.852044219474
846	8	697	95.405915657713	168.564826172115
847	8	40	83.5045573546107	85.7126637733093
848	8	214	340.326443587582	355.943174242068
849	9	80	288.033057465233	330.912006716046
850	9	78	403.578046184768	600.310427220267
851	9	92	101.544618699488	137.458890064078
852	9	68	21.8817433374383	27.094279136328
853	9	93	134.818355345548	234.890365223387
854	9	35	23.5406401071421	36.3988327640775
855	9	17	616.619454157827	1219.76465073854
856	9	59	186.767066236011	284.934032171947
857	9	61	213.965022804199	336.473603260298
858	9	100	51.6926458523109	59.8811014750051
859	9	25	117.814631370276	127.357523992091
860	9	1	170.047491323691	248.055605240639
861	9	97	107.628047325475	153.072629852427
862	9	105	35.1725184932223	58.2689176120567
863	9	27	222.732023557989	418.708830873912
864	9	65	23.1529068831135	44.6247511106847
865	9	230	541.372609585231	966.759710620423
866	9	306	25.492555224566	37.9410961676912
867	9	54	59.2032578481376	64.4284655505782
868	9	57	218.132259483045	312.087983016732
869	9	8	110.101618288132	199.838166356504
870	9	58	161.684770853112	269.794111535977
871	9	34	426.561844848358	507.052499107119
872	9	229	163.57800116836	192.50814809436
873	9	84	333.467352732768	557.886380492534
874	9	38	19.1445692391808	24.1060342780613
875	9	53	636.904172003225	753.80928595567
876	9	726	101.305311897446	118.922946390275
877	9	733	35.1281525516548	59.2476125604094
878	9	55	26.747288626501	32.9473154064532
879	9	335	738.013372521854	942.612732681697
880	9	91	583.270830256525	1024.61284372454
881	9	20	410.845376937578	706.726070728033
882	9	18	165.089414944448	173.573818494678
883	9	51	282.620899714819	325.565721048158
884	9	101	306.340248990962	422.708402282384
885	9	32	158.985135090065	172.9363186352
886	9	10	49.3004583787641	76.7052322139755
887	9	13	305.181111747018	392.088950353318
888	9	60	65.2950087540294	91.3564970933665
889	9	969	24.2828191361776	34.38846864577
890	9	22	11.8506091608902	18.1697199681589
891	9	36	250.168868284751	270.14439224135
892	9	74	214.788510610717	333.92802806155
893	9	312	304.866295260781	507.2932083107
894	9	11	36.4448568529658	58.2371817977748
895	9	83	105.969898372875	158.212234389992
896	9	103	49.3678959092907	93.6595883820083
897	9	566	587.256964242671	638.113026067205
898	9	339	214.942481553621	225.724091540896
899	9	3	41.3142183918106	70.5759503834988
900	9	15	12.8216855418038	19.7495687792193
901	9	88	340.243393189387	444.156295527758
902	9	739	119.81127854195	214.930916301811
903	9	262	20.1392127033971	38.3054250466139
904	9	182	121.487517378986	193.13244043506
905	9	63	252.433161124323	278.160515402524
906	9	29	19.120952334777	21.3993846751579
907	9	30	37.5569330880218	48.4757010144701
908	9	489	261.399968078081	294.84755241166
909	9	50	365.903110939033	368.39700064126
910	9	473	126.424810724996	163.390304628555
911	9	967	53.0671510189153	98.6890675032604
912	9	107	283.446344327855	400.434806058325
913	9	69	343.016300590251	398.584559722015
914	9	852	477.201513691433	504.827298114668
915	9	79	225.279197204988	372.37610521243
916	9	72	64.7726266383066	111.190197591819
917	9	5	260.653460994667	480.013198174351
918	9	45	55.0013465196832	108.723203453287
919	9	96	85.9871421395741	163.39602213556
920	9	75	32.043461525833	62.8923627015826
921	9	765	70.0838322951849	91.3928207581545
922	9	809	266.135973632865	376.645548779173
923	9	48	150.5706144709	250.290326121818
924	9	978	119.884190729765	232.965429154772
925	9	776	115.218612609999	152.150843288528
926	9	56	42.384056760177	74.8856847125186
927	9	362	509.194365936888	1006.86220578771
928	9	62	651.317218799757	746.565268817454
929	9	44	289.801435969678	346.635207565911
930	9	4	488.954172193517	794.271736979855
931	9	24	15.277692227288	29.6473926687299
932	9	127	147.124617104011	221.478321711774
933	9	947	81.154146316533	110.597272193186
934	9	753	43.1585503672988	77.0379348322913
935	9	374	40.2817240661391	44.0157576896515
936	9	87	283.411970514065	480.828157469876
937	9	542	123.069426156147	207.723753920923
938	9	624	78.7831632065508	120.922871542704
939	9	2	55.0367940790191	75.2151039501608
940	9	399	37.7502690524563	63.4511677425495
941	9	47	207.811586799944	400.586373548853
942	9	249	58.5939941283287	112.245750052087
943	9	822	128.630510441321	206.582326390779
944	9	313	26.3529193673064	41.0566961504968
945	9	41	17.729081943505	29.8136159413456
946	9	26	121.044860686196	191.721926699505
947	9	154	156.737937943422	211.769874244086
948	9	137	75.5155491388941	126.885605011495
949	9	43	223.033692426064	353.156184331572
950	9	76	773.875459390634	1449.87742053004
951	9	85	26.9057920746998	28.337346033945
952	9	64	215.296227016159	372.557618122534
953	9	66	156.421030393532	267.011783135116
954	9	73	408.690936109839	461.13513169624
955	9	39	445.803263515608	617.693604164703
956	9	33	90.9976118965995	152.084820801197
957	10	7	139.470278068665	216.011895917749
958	10	5	253.231228388488	318.334727100128
959	10	4	247.317142655289	471.499560000792
960	10	10	42.7667298171514	72.7415579371104
961	10	6	277.027549640754	476.938449415371
962	10	2	352.894315457388	602.427248076123
963	10	947	136.883745410425	213.987894932596
964	10	716	14.5300452641817	28.1797974301571
965	10	489	30.9376393304847	58.5960709691763
966	10	9	119.842428509073	120.441278792532
967	10	221	76.2125395220763	124.997883717147
968	11	117	427.334799614425	833.16500055912
969	11	81	534.294548181954	855.329726900217
970	11	143	113.315971181409	165.239198546754
971	11	112	109.175590192515	183.63415753592
972	11	80	483.262716036878	669.55045262327
973	11	36	103.196748484483	199.185536229272
974	11	147	80.8811666480644	133.86593505408
975	11	64	332.250779199996	578.868144747386
976	11	105	651.29720669859	1159.27962647261
977	11	12	222.624448036134	285.588370780429
978	11	118	251.698098197904	471.067653213291
979	11	72	267.31090756008	397.660317449643
980	11	145	364.414649801056	522.693772114499
981	11	100	109.805233420713	137.317332627474
982	11	93	58.4143439048968	79.3507599346477
983	11	163	71.2300251076138	96.6206637767919
984	11	76	504.154377802347	876.767182481962
985	11	160	195.196122382393	386.879686654721
986	11	333	189.438101881853	208.208650115762
987	11	66	201.919489994142	266.915200789184
988	11	802	476.771947909506	660.633594849607
989	11	26	140.433402696826	227.944237745021
990	11	39	128.04814400107	151.08112386184
991	11	56	203.95521117931	404.541345808522
992	11	692	34.6779603178976	53.6824599965353
993	11	82	610.964834951314	618.271070393387
994	11	43	78.112903790601	89.9445273965629
995	11	205	28.1519334903694	49.002232034713
996	11	91	226.421736443146	239.933219325473
997	11	98	125.514578789712	165.234387312766
998	11	23	129.87583016645	161.370973449813
999	11	334	71.0389637486259	139.519433334216
1000	11	139	204.767288842596	341.169604558184
1001	11	54	641.267666536974	880.896592890437
1002	11	153	197.835545216145	291.150626642403
1003	11	13	112.096714098983	128.166281796962
1004	11	821	81.2379303803844	111.017461837176
1005	11	19	60.1369678155226	74.0630327189454
1006	11	58	121.370033838493	214.75900269424
1007	11	42	104.143813584067	107.878841498674
1008	11	32	234.361196194944	414.753344529022
1009	11	214	334.083791474851	563.263243508693
1010	11	116	10.8177137080662	19.9562551508451
1011	11	10	78.262581823516	86.0221184619926
1012	11	71	183.411314505344	322.036625287132
1013	11	102	482.078337545543	726.566042982554
1014	11	74	83.282422040255	147.488241254442
1015	11	103	304.648257202771	548.687594325951
1016	11	883	58.850443682098	80.8390877033504
1017	11	87	318.122531954256	540.296774224038
1018	11	436	248.065273897753	344.016120557368
1019	11	47	211.18888648096	352.750717955538
1020	11	142	53.2235920332482	68.1287294020526
1021	11	101	491.240968870577	620.22366466499
1022	11	109	110.495326461035	208.88640560141
1023	11	33	30.8445715964048	43.4587601093032
1024	11	30	205.616810417556	354.794165131985
1025	11	154	581.119592348635	614.4901155713
1026	11	156	108.62512093439	189.983578488484
1027	11	8	272.087987993419	373.667774877138
1028	11	159	564.003861133942	973.477338727458
1029	11	288	23.928178906873	26.5859049959551
1030	11	149	44.8830207525208	81.1456903741747
1031	11	402	132.145298502476	261.361862419897
1032	11	17	174.766043728574	339.884586577689
1033	11	158	196.738367745065	240.536859072548
1034	11	115	153.044587788659	231.645411807421
1035	11	533	35.3388964847377	40.5639667476749
1036	11	37	115.79493281096	145.113214066824
1037	11	152	119.423413408652	192.801995210431
1038	11	5	300.064889102739	374.927228862226
1039	11	859	40.4075935307926	43.2331792565224
1040	11	172	557.970683989101	1052.34254225135
1041	11	6	342.19973657662	551.094030072286
1042	11	803	145.334331982459	267.191822764555
1043	11	11	117.777365558677	139.31010774945
1044	11	170	64.3484208776375	77.9345692609341
1045	11	4	61.2053542589794	116.010787566575
1046	11	614	290.327827974375	455.543347696681
1047	11	322	404.285334427043	758.886712426405
1048	11	141	55.0821242947514	67.8281961892854
1049	11	320	153.375168863393	260.18844017424
1050	11	2	429.137425973144	690.094971132554
1051	11	867	115.200657222979	127.63292513592
1052	11	59	55.7277242344468	83.9054203871508
1053	11	990	513.730777256065	1006.91718730643
1054	11	581	182.185707929165	346.906688495078
1055	11	463	213.732195516924	377.038712476441
1056	11	404	311.872816483431	463.944484417723
1057	11	53	81.6225552738749	82.127600191324
1058	11	493	30.5693136707737	37.123989059824
1059	11	545	199.236613598297	298.850871015804
1060	11	470	73.3664425981075	75.5017762735014
1061	11	94	84.9217442511216	169.234340963249
1062	11	135	179.397949994261	282.527429654647
1063	11	429	63.6188709999523	92.6686936584592
1064	11	126	18.2884778456243	33.7696994121647
1065	11	818	582.204869842252	687.224088158759
1066	11	60	178.060144154849	259.148931652816
1067	11	24	331.008268062029	428.341329221445
1068	11	44	627.160446156357	860.608106866355
1069	11	97	112.083895899394	177.752678887062
1070	11	88	56.8240659971834	90.8898516217329
1071	11	236	89.3876783919463	116.54431437772
1072	11	496	103.929155604881	147.007048469164
1073	11	46	180.070415466125	302.71066094084
1074	11	70	348.678814549315	472.038632824415
1075	11	133	45.7093208002436	55.9444219847923
1076	11	553	468.513764025883	831.024556055926
1077	11	387	92.2939779946087	169.683110272372
1078	11	952	260.668718543215	330.830140230954
1079	11	79	437.833561249466	441.628214820879
1080	11	443	329.702428350552	488.93148987825
1081	11	138	537.610462899139	730.470720812676
1082	11	106	29.0044293641133	50.4965237804193
1083	11	930	158.827910579195	175.648392617617
1084	11	380	590.758527013826	685.663593635008
1085	11	168	99.4034572660008	160.080469740042
1086	11	132	20.1340628872318	30.2381767708304
1087	11	314	98.9832250852991	125.317607337529
1088	11	157	284.441384752487	535.662184420416
1089	11	28	138.429571265555	235.712464223213
1090	11	488	13.9884811765461	24.2533286706143
1091	11	61	48.7655917032462	58.8628142740164
1092	11	282	111.778341160053	137.371188706304
1093	11	673	29.5407415458657	48.7210125514163
1094	11	169	125.233103171565	143.97544072093
1095	11	612	473.214216841019	708.719922188171
1096	11	144	394.497845072531	681.322819945352
1097	11	124	95.7020780936359	172.080266919324
1098	11	336	86.0695399130087	88.8442022543452
1099	11	85	375.371927424042	440.886964704849
1100	11	767	203.4221180237	303.54974108837
1101	11	104	552.676093221957	639.124884487205
1102	11	121	198.877326615098	349.835811014085
1103	11	225	548.880461886004	804.609795464175
1104	11	317	388.225148416229	766.535182076188
1105	11	319	170.347240048622	247.010282412198
1106	11	151	88.2525618021621	152.724156035772
1107	11	96	12.3397317018079	13.762622927341
1108	11	3	728.324951372261	1435.78840912167
1109	11	22	133.95699599197	264.963211153262
1110	11	746	504.574016999721	862.40310229851
1111	11	823	213.464973193344	356.094076638292
1112	11	517	159.966895975157	260.550274283891
1113	11	146	81.1804783582596	100.337937940322
1114	11	21	14.2206883524641	25.5350141153521
1115	11	31	444.981131338971	643.887402558083
1116	11	111	146.747969412593	213.913971734846
1117	11	973	238.406619759932	449.970297810039
1118	11	625	362.042189495658	463.915449361227
1119	11	972	365.978650901457	515.770027556366
1120	11	51	86.4590998797021	142.566612217478
1121	11	363	74.8693937477047	146.044637655
1122	11	909	272.620802332936	395.302125105899
1123	11	184	26.3559537550229	51.7606769419373
1124	11	108	29.2524244195094	37.6625267414679
1125	11	610	200.286029829777	349.926354945488
1126	11	212	126.009678926323	130.761429261168
1127	11	20	16.0519965966474	29.4435315299071
1128	11	65	65.8709379685442	123.33961855854
1129	11	872	542.86085634579	983.537728994817
1130	11	171	117.507048310948	160.047667907885
1131	11	86	537.850341543486	669.996528812274
1132	11	127	384.453863627489	561.768835327997
1133	11	249	25.0149565273965	35.2332579937041
1134	11	162	584.842604999823	750.061627246965
1135	11	552	74.4719936025664	142.376639992881
1136	11	73	274.867908720331	409.893511066334
1137	11	83	590.855091474417	662.740252662584
1138	11	568	143.574014864198	234.167143925367
1139	12	8	189.681525230259	197.502775010041
1140	12	30	144.099042422184	184.796760146146
1141	12	17	223.686162218771	413.453653002579
1142	12	29	10.7107354349972	18.4687490301574
1143	12	20	50.528580104247	80.555323883419
1144	12	13	23.0177367911757	28.8740696645364
1145	12	662	579.731927600564	1035.01170667607
1146	12	28	154.004076530227	276.570332773007
1147	12	16	73.4008110777479	110.916295114602
1148	12	14	190.458104937551	218.90785391509
1149	12	861	29.8330747698588	29.9502514084779
1150	12	25	69.7742884605072	135.483544981805
1151	12	27	31.047939944569	53.0865153220254
1152	12	60	10.2246989953447	19.6856782259107
1153	12	362	257.196161418779	438.736356156133
1154	12	528	60.4099968310492	97.3083989397866
1155	12	115	637.116722736562	1187.36452841241
1156	12	763	182.757807202059	252.393978054678
1157	12	32	525.22627925278	636.381744161976
1158	12	39	201.494697322834	218.831227426428
1159	12	346	88.0176919065498	132.026180437647
1160	12	1	230.632111151066	348.632203611409
1161	12	5	21.8106000152466	41.3296776617224
1162	12	7	59.1551219900861	108.036026200488
1163	12	876	74.0132800452473	110.45408530156
1164	12	3	407.705170798909	786.524161299736
1165	12	11	115.399089502822	218.096422352724
1166	12	21	24.2146209265174	24.7704125000556
1167	12	263	186.178257028655	267.347408465699
1168	12	26	224.910570563241	281.597092623866
1169	12	104	32.4712084608484	53.9474682601147
1170	12	88	13.456065019805	26.483688837398
1171	12	647	155.968733387985	220.408887733089
1172	13	121	401.429512895844	615.447183821766
1173	13	131	33.8962949588412	63.2620478673719
1174	13	184	186.684805481082	332.085333886952
1175	13	42	38.2193824705758	64.1077733301354
1176	13	191	71.8886445108283	120.105030676468
1177	13	78	475.884567801787	677.487904073423
1178	13	24	370.561245925054	405.1630746212
1179	13	28	165.365390103946	169.561341245228
1180	13	197	547.245023390858	615.461790617971
1181	13	164	17.5640133971181	22.9792415472233
1182	13	9	85.1903935648456	144.292415423655
1183	13	210	217.1874758169	368.512330052943
1184	13	188	271.523772246448	413.312098902454
1185	13	196	296.968988835332	517.59286877622
1186	13	206	112.22757894277	196.291018481841
1187	13	966	301.517371833565	440.185199029149
1188	13	43	300.68404318657	477.60269340818
1189	13	201	659.592647989091	1061.93112406232
1190	13	626	472.786346420546	476.506919516786
1191	13	90	46.7409424794563	85.0253630594363
1192	13	702	509.666316996639	559.542786878993
1193	13	40	39.3303865330901	45.288679447701
1194	13	101	425.087613409892	567.511716672488
1195	13	16	405.61294538696	500.47119734134
1196	13	167	154.959640550874	171.751126299746
1197	13	199	371.818001919341	710.995833965611
1198	13	116	69.9997808467596	137.570013192529
1199	13	614	95.7299619436869	168.969838758845
1200	13	6	339.209183573355	374.839749184459
1201	13	139	64.5427420649411	116.211455974846
1202	13	315	400.568183930855	620.357736809728
1203	13	62	547.159812818821	895.276882119599
1204	13	72	392.365421532823	495.342218239436
1205	13	36	56.1919039283841	65.9149367628845
1206	13	15	619.281354014427	734.592357925196
1207	13	129	156.825680503075	185.188528288805
1208	13	66	457.86281518818	805.609233173222
1209	13	145	171.940622092197	282.357983592737
1210	13	29	59.2424395066884	70.114877283518
1211	13	54	110.879555579684	141.721605649624
1212	13	232	15.0874026143399	21.7782761492644
1213	13	106	65.9459244035864	92.3931638285615
1214	13	585	153.041891273596	247.060655973335
1215	13	172	162.673358050954	241.859825958475
1216	13	50	534.894863762844	542.654233776857
1217	13	539	33.3013213627512	37.4152808378062
1218	13	14	197.746956966234	378.851955157152
1219	13	107	324.219884638777	646.791031953511
1220	13	79	103.404666848203	179.653376534076
1221	13	171	503.662632906187	684.202927540278
1222	13	160	172.404318257423	198.952086447124
1223	13	111	53.6434223622286	88.1920741094478
1224	13	163	163.915293316317	209.542490725068
1225	13	37	180.474489349627	289.625845352106
1226	13	379	534.519291496612	807.791387067336
1227	13	3	68.5742771725982	122.636592321118
1228	13	439	204.325236172101	357.446634851187
1229	13	867	127.433224514794	152.129884554892
1230	13	68	398.682806707771	637.476713065253
1231	13	245	31.571692182483	62.7894247760657
1232	13	89	70.9137130141788	139.490699651299
1233	13	119	137.505364440151	274.09331574884
1234	13	203	511.81042783652	582.333913580487
1235	13	19	279.738136693713	517.460299790789
1236	13	113	14.7058187596061	28.013149968684
1237	13	148	41.243720916679	44.9436076199123
1238	13	86	43.1483034534139	76.8092286751471
1239	13	753	200.690223670886	382.574552853104
1240	13	366	232.979248931622	391.490426079763
1241	13	386	705.909763405057	886.721394434997
1242	13	454	77.5232710770905	120.078761746533
1243	13	147	407.773900791897	805.229412604412
1244	13	26	74.0297402953867	100.537367479268
1245	13	63	16.6811896910338	24.7293722051453
1246	13	650	170.399702277221	269.523170075323
1247	13	231	237.702841169994	262.394771061579
1248	13	855	246.50013354863	470.634264317408
1249	13	175	470.588708612411	769.389209070855
1250	13	48	482.133601360085	523.754290808474
1251	13	18	62.9254480809557	109.88708945111
1252	13	135	13.7505181411982	20.6791068366811
1253	13	123	140.44127022449	188.893080145966
1254	13	189	21.3566771901011	33.8812093051111
1255	13	159	271.923719345556	387.225948996637
1256	13	144	213.996819144113	290.992246857956
1257	13	98	270.557391545995	370.176072945181
1258	13	69	675.678422045744	1056.97299681716
1259	13	986	39.1593610100259	62.4304844127777
1260	13	989	86.9862295114371	150.659713927039
1261	13	27	81.662138575065	157.659710283121
1262	13	484	23.1822337420575	34.4094233184927
1263	13	76	276.715837926937	425.422454537078
1264	13	255	24.3954211382174	35.5693615206948
1265	13	194	628.962374915817	937.115877828375
1266	13	104	12.6201816492808	13.4319220279649
1267	13	198	144.536555319343	203.524755921852
1268	13	118	219.588853989536	427.867382629437
1269	13	81	231.95238414032	355.276871653426
1270	13	168	38.4527010556556	40.5840916491412
1271	13	75	44.4282981974205	54.5497760721138
1272	13	95	370.287879441068	487.607358923896
1273	13	531	110.80930738375	214.798688197071
1274	13	654	592.736117179848	1002.70093216186
1275	13	584	65.9174857362721	118.705706838694
1276	13	398	196.147150483982	375.560776196934
1277	13	102	294.509378423686	535.295534614704
1278	13	738	110.332950838065	188.975780229079
1279	13	421	29.7508301901402	51.1658553727671
1280	13	308	10.7328970607989	18.7071612606067
1281	13	11	60.3587677899556	93.6914902866677
1282	13	155	43.129261958473	78.8643108643825
1283	13	828	94.8525528506621	185.094105975217
1284	13	177	126.395717248505	235.609047074353
1285	13	200	333.06038975439	356.643787980211
1286	13	31	18.914473354311	37.5584936011572
1287	13	185	234.724464974238	281.249632300116
1288	13	67	313.043150428237	384.50048310599
1289	13	99	424.958390552997	537.717166541785
1290	13	195	423.913277312142	439.3362176788
1291	13	32	581.600142570026	754.932146639107
1292	13	137	106.782284470639	123.861999522051
1293	13	94	371.125671239163	459.203788964928
1294	13	190	352.73000829794	362.00641496598
1295	13	749	210.080074072387	221.909243983704
1296	13	510	120.023338533017	206.814734205213
1297	13	77	69.2563700951898	110.721408221786
1298	13	128	323.962972593477	568.067907070033
1299	13	202	229.770740910792	307.59996648076
1300	13	141	400.035140323935	701.659256420136
1301	13	162	263.949632432288	351.507853894461
1302	13	112	213.339296482196	392.63969117396
1303	13	336	743.095644288275	1328.76958459688
1304	13	92	325.510628042515	626.235150832825
1305	13	178	240.708270034617	444.227051200281
1306	13	208	77.9473713938833	79.6377558621091
1307	13	53	346.497099030063	488.977321114216
1308	13	125	59.284870987425	95.4019032138069
1309	13	157	35.9374284101359	50.0032579075861
1310	13	760	481.644519569187	692.567922896365
1311	13	55	453.170812876043	512.66948447769
1312	13	850	15.8081922390536	28.9085760701702
1313	13	97	565.090020531365	1029.23413433593
1314	13	822	90.6356205207462	110.424123335052
1315	13	176	164.073384533205	286.105477967633
1316	13	170	87.482130223644	147.974627992942
1317	13	761	12.128171204649	19.0550027668126
1318	13	87	397.352393212427	744.993854231204
1319	13	890	346.074311686714	550.269948670745
1320	13	211	418.367116000674	704.124329040895
1321	13	923	192.656097580053	231.711660347424
1322	13	542	398.125796595647	668.429804861052
1323	13	110	182.320069749057	355.952875285621
1324	13	244	592.397824831958	1120.24372873239
1325	13	821	168.810127335978	328.850574252942
1326	13	173	373.786788370361	739.060574639435
1327	13	138	609.45493268755	695.028980861876
1328	13	180	307.118464103024	309.371411212951
1329	13	329	25.8242858423964	29.2246088485484
1330	13	827	343.868532084799	389.351891361804
1331	13	411	276.138806816255	307.59569730581
1332	13	775	711.802554301826	1145.14603906586
1333	13	71	102.080948656463	174.787431211993
1334	13	967	640.407462361458	986.760803760452
1335	13	384	127.838172848261	240.785201950952
1336	13	153	75.9204272059353	141.359588345767
1337	13	117	109.928397079896	130.937416324257
1338	13	207	384.647734399255	507.8191097075
1339	13	309	30.3564481513372	41.4446145573609
1340	13	181	86.7731653995687	144.959179497614
